no;lat;lon;name;ele
1664;60.75817;10.73203;1664;0
1665;60.75789;10.73243;1665;0
1666;60.75728;10.7333;1666;0
1667;60.7566;10.73424;1667;0
1668;60.75622;10.73475;1668;0
1669;60.75622;10.73475;1669;0
1670;60.75586;10.73523;1670;0
1671;60.75565;10.73555;1671;0
1672;60.75507;10.7366;1672;0
1673;60.75451;10.73775;1673;0
1674;60.75421;10.73841;1674;0
1675;60.75408;10.7388;1675;0
1676;60.754;10.73908;1676;0
1677;60.75392;10.73955;1677;0
1678;60.75384;10.74053;1678;0
1679;60.75381;10.74106;1679;0
1680;60.75371;10.74176;1680;0
1681;60.75359;10.74239;1681;0
1682;60.75336;10.74335;1682;0
1683;60.75311;10.74429;1683;0
1684;60.75306;10.7446;1684;0
1685;60.75303;10.74524;1685;0
1686;60.75306;10.74625;1686;0
1687;60.75316;10.74801;1687;0
1688;60.7532;10.74945;1688;0
1689;60.75315;10.74993;1689;0
1690;60.75298;10.75057;1690;0
1691;60.7524;10.75212;1691;0
1692;60.75203;10.75309;1692;0
1693;60.75186;10.75349;1693;0
1694;60.75168;10.75381;1694;0
1695;60.75141;10.75427;1695;0
1696;60.75118;10.75466;1696;0
1697;60.7503;10.75612;1697;0
1698;60.75025;10.7562;1698;0
1699;60.75025;10.7562;1699;0
1700;60.74975;10.75704;1700;0
1701;60.74962;10.75719;1701;0
1702;60.74955;10.75729;1702;0
1703;60.74941;10.75743;1703;0
1704;60.74921;10.75757;1704;0
1705;60.74888;10.75777;1705;0
1706;60.74866;10.75797;1706;0
1707;60.74847;10.75828;1707;0
1708;60.74828;10.7588;1708;0
1709;60.74817;10.75918;1709;0
1710;60.74812;10.75938;1710;0
1711;60.74801;10.75985;1711;0
1712;60.74767;10.76145;1712;0
1713;60.74747;10.76267;1713;0
1714;60.74738;10.76333;1714;0
1715;60.74729;10.76425;1715;0
1716;60.74718;10.76538;1716;0
1717;60.74699;10.76674;1717;0
1718;60.74683;10.7678;1718;0
1719;60.74661;10.76915;1719;0
1720;60.74642;10.77002;1720;0
1721;60.7458;10.77228;1721;0
1722;60.74566;10.77289;1722;0
1723;60.7455;10.7737;1723;0
1724;60.74529;10.77501;1724;0
1725;60.7452;10.77647;1725;0
1726;60.74505;10.77797;1726;0
1727;60.74488;10.77945;1727;0
1728;60.74475;10.78047;1728;0
1729;60.74459;10.78138;1729;0
1730;60.74432;10.78262;1730;0
1731;60.74425;10.78291;1731;0
1732;60.7442;10.78316;1732;0
1733;60.74403;10.78365;1733;0
1734;60.74311;10.78757;1734;0
1735;60.74282;10.78861;1735;0
1736;60.74255;10.78943;1736;0
1737;60.74255;10.78943;1737;0
1738;60.742;10.79109;1738;0
1739;60.7418;10.79167;1739;0
1740;60.74154;10.79228;1740;0
1741;60.74087;10.79366;1741;0
1742;60.74068;10.79403;1742;0
1743;60.74015;10.795;1743;0
1744;60.73983;10.79544;1744;0
1745;60.73961;10.7958;1745;0
1746;60.73917;10.79634;1746;0
1747;60.73888;10.79664;1747;0
1748;60.73871;10.79681;1748;0
1749;60.73836;10.7971;1749;0
1750;60.73811;10.79728;1750;0
1751;60.73796;10.79748;1751;0
1752;60.73774;10.79764;1752;0
1753;60.73676;10.7982;1753;0
1754;60.73591;10.79874;1754;0
1755;60.73558;10.79898;1755;0
1756;60.73493;10.79955;1756;0
1757;60.7343;10.80022;1757;0
1758;60.73371;10.80099;1758;0
1759;60.73314;10.80186;1759;0
1760;60.73262;10.80281;1760;0
1761;60.73235;10.80336;1761;0
1762;60.73185;10.80449;1762;0
1763;60.73119;10.80618;1763;0
1764;60.73048;10.80798;1764;0
1765;60.73048;10.80798;1765;0
1766;60.73001;10.80913;1766;0
1767;60.72928;10.81075;1767;0
1768;60.72852;10.81229;1768;0
1769;60.72771;10.81375;1769;0
1770;60.72687;10.81512;1770;0
1771;60.72666;10.81544;1771;0
1772;60.72578;10.81672;1772;0
1773;60.72457;10.81831;1773;0
1774;60.72374;10.81934;1774;0
1775;60.72315;10.82001;1775;0
1776;60.7226;10.82058;1776;0
1777;60.72194;10.82115;1777;0
1778;60.72127;10.8216;1778;0
1779;60.72058;10.82194;1779;0
1780;60.72023;10.82207;1780;0
1781;60.71987;10.82216;1781;0
1782;60.71952;10.82224;1782;0
1783;60.71909;10.82227;1783;0
1784;60.71845;10.82228;1784;0
1785;60.71786;10.82219;1785;0
1786;60.71774;10.82217;1786;0
1787;60.71738;10.82207;1787;0
1788;60.717;10.82193;1788;0
1789;60.71629;10.82162;1789;0
1790;60.71532;10.82117;1790;0
1791;60.71464;10.82083;1791;0
1792;60.71405;10.82051;1792;0
1793;60.71381;10.82037;1793;0
1794;60.71381;10.82037;1794;0
1795;60.71289;10.81981;1795;0
1796;60.71175;10.81904;1796;0
1797;60.71119;10.81869;1797;0
1798;60.71052;10.81836;1798;0
1799;60.70989;10.81816;1799;0
1800;60.70925;10.81808;1800;0
1801;60.70857;10.81811;1801;0
1802;60.7078;10.81828;1802;0
1803;60.70709;10.81851;1803;0
1804;60.70649;10.81876;1804;0
1805;60.70381;10.81997;1805;0
1806;60.6986;10.82229;1806;0
1807;60.69812;10.82251;1807;0
1808;60.6979;10.82256;1808;0
1809;60.69769;10.82264;1809;0
1810;60.69643;10.82316;1810;0
1811;60.69581;10.82341;1811;0
1812;60.69564;10.82353;1812;0
1813;60.69519;10.82369;1813;0
1814;60.69399;10.82403;1814;0
1815;60.69399;10.82403;1815;0
1816;60.69305;10.82425;1816;0
1817;60.69162;10.82448;1817;0
1818;60.69019;10.82459;1818;0
1819;60.68859;10.82459;1819;0
1820;60.68646;10.82445;1820;0
1821;60.68377;10.82419;1821;0
1822;60.68293;10.8241;1822;0
1823;60.68277;10.82408;1823;0
1824;60.6826;10.82403;1824;0
1825;60.68243;10.82389;1825;0
1826;60.68226;10.82384;1826;0
1827;60.68207;10.82388;1827;0
1828;60.68192;10.82399;1828;0
1829;60.68175;10.82415;1829;0
1830;60.68174;10.82413;1830;0
1831;60.68169;10.82411;1831;0
1832;60.68165;10.82412;1832;0
1833;60.68159;10.82422;1833;0
1834;60.68157;10.82437;1834;0
1835;60.68159;10.82447;1835;0
1836;60.68162;10.82454;1836;0
1837;60.68167;10.82457;1837;0
1838;60.68178;10.82482;1838;0
1839;60.68188;10.825;1839;0
1840;60.68198;10.82514;1840;0
1841;60.68207;10.82539;1841;0
1842;60.68218;10.82595;1842;0
1843;60.68232;10.82668;1843;0
1844;60.68246;10.82779;1844;0
1845;60.68258;10.82914;1845;0
1846;60.68283;10.83414;1846;0
1847;60.68294;10.83657;1847;0
1848;60.68295;10.83742;1848;0
1849;60.68292;10.83822;1849;0
1850;60.68286;10.83897;1850;0
1851;60.6825;10.84255;1851;0
1852;60.68237;10.84388;1852;0
1853;60.68237;10.84388;1853;0
1854;60.68163;10.85123;1854;0
1855;60.68145;10.85293;1855;0
1856;60.68136;10.85361;1856;0
1857;60.68115;10.85472;1857;0
1858;60.68089;10.85572;1858;0
1859;60.68072;10.85624;1859;0
1860;60.68034;10.85722;1860;0
1861;60.67828;10.86268;1861;0
1862;60.67793;10.86376;1862;0
1863;60.67785;10.86402;1863;0
1864;60.6777;10.86459;1864;0
1865;60.67749;10.86551;1865;0
1866;60.67731;10.86647;1866;0
1867;60.67715;10.86767;1867;0
1868;60.67705;10.86878;1868;0
1869;60.67687;10.87184;1869;0
1870;60.67679;10.87297;1870;0
1871;60.67669;10.87409;1871;0
1872;60.67652;10.8753;1872;0
1873;60.6764;10.87608;1873;0
1874;60.6764;10.87608;1874;0
1875;60.67624;10.87697;1875;0
1876;60.67525;10.88159;1876;0
1877;60.67419;10.88642;1877;0
1878;60.67394;10.88758;1878;0
1879;60.67374;10.88874;1879;0
1880;60.67366;10.88927;1880;0
1881;60.67338;10.89173;1881;0
1882;60.67325;10.89291;1882;0
1883;60.6731;10.89391;1883;0
1884;60.67288;10.89503;1884;0
1885;60.67261;10.8963;1885;0
1886;60.67172;10.90061;1886;0
1887;60.67163;10.90115;1887;0
1888;60.6716;10.90153;1888;0
1889;60.67157;10.90217;1889;0
1890;60.67156;10.90264;1890;0
1891;60.67156;10.90366;1891;0
1892;60.67157;10.90446;1892;0
1893;60.67156;10.90531;1893;0
1894;60.67154;10.9062;1894;0
1895;60.67149;10.90707;1895;0
1896;60.6714;10.90795;1896;0
1897;60.67123;10.90887;1897;0
1898;60.67104;10.90957;1898;0
1899;60.671;10.90969;1899;0
1900;60.67081;10.91013;1900;0
1901;60.67054;10.91065;1901;0
1902;60.67032;10.911;1902;0
1903;60.67012;10.91129;1903;0
1904;60.66994;10.91155;1904;0
1905;60.66978;10.91185;1905;0
1906;60.66961;10.91232;1906;0
1907;60.66951;10.91272;1907;0
1908;60.6694;10.91315;1908;0
1909;60.66928;10.91356;1909;0
1910;60.66913;10.91407;1910;0
1911;60.66898;10.91468;1911;0
1912;60.66871;10.91589;1912;0
1913;60.66855;10.91636;1913;0
1914;60.6684;10.91671;1914;0
1915;60.66828;10.91694;1915;0
1916;60.66828;10.91694;1916;0
1917;60.6675;10.91835;1917;0
1918;60.66703;10.91915;1918;0
1919;60.66664;10.91984;1919;0
1920;60.66622;10.92054;1920;0
1921;60.66599;10.92093;1921;0
1922;60.66582;10.92126;1922;0
1923;60.66563;10.92173;1923;0
1924;60.66545;10.92223;1924;0
1925;60.6646;10.92493;1925;0
1926;60.66425;10.92606;1926;0
1927;60.66363;10.92804;1927;0
1928;60.66349;10.92841;1928;0
1929;60.66333;10.92874;1929;0
1930;60.66314;10.92901;1930;0
1931;60.66286;10.92931;1931;0
1932;60.66254;10.92959;1932;0
1933;60.66144;10.9305;1933;0
1934;60.66132;10.93056;1934;0
1935;60.66119;10.93059;1935;0
1936;60.66109;10.93059;1936;0
1937;60.66099;10.93055;1937;0
1938;60.66084;10.93044;1938;0
1939;60.66076;10.93036;1939;0
1940;60.66059;10.93005;1940;0
1941;60.66014;10.92922;1941;0
1942;60.6599;10.92884;1942;0
1943;60.65963;10.92852;1943;0
1944;60.65943;10.92831;1944;0
1945;60.65932;10.92821;1945;0
1946;60.65909;10.92809;1946;0
1947;60.65895;10.92805;1947;0
1948;60.65879;10.92803;1948;0
1949;60.65848;10.92806;1949;0
1950;60.65819;10.92816;1950;0
1951;60.65742;10.92855;1951;0
1952;60.65658;10.92905;1952;0
1953;60.65625;10.92926;1953;0
1954;60.6561;10.92936;1954;0
1955;60.65572;10.92966;1955;0
1956;60.65555;10.92983;1956;0
1957;60.65547;10.92992;1957;0
1958;60.65536;10.93006;1958;0
1959;60.65528;10.93016;1959;0
1960;60.65515;10.93045;1960;0
1961;60.65491;10.93108;1961;0
1962;60.6548;10.93128;1962;0
1963;60.65456;10.93167;1963;0
1964;60.65431;10.93204;1964;0
1965;60.65398;10.93267;1965;0
1966;60.65382;10.93302;1966;0
1967;60.65349;10.9337;1967;0
1968;60.65319;10.93433;1968;0
1969;60.6527;10.93533;1969;0
1970;60.65256;10.93566;1970;0
1971;60.65234;10.93624;1971;0
1972;60.65224;10.93659;1972;0
1973;60.65218;10.93689;1973;0
1974;60.65207;10.93776;1974;0
1975;60.65203;10.93833;1975;0
1976;60.65201;10.93913;1976;0
1977;60.65204;10.94062;1977;0
1978;60.65202;10.94122;1978;0
1979;60.65199;10.9417;1979;0
1980;60.65199;10.9417;1980;0
1981;60.65185;10.94242;1981;0
1982;60.65159;10.94341;1982;0
1983;60.65097;10.94589;1983;0
1984;60.65005;10.9495;1984;0
1985;60.64982;10.95046;1985;0
1986;60.64975;10.95085;1986;0
1987;60.64966;10.95156;1987;0
1988;60.64962;10.95229;1988;0
1989;60.64963;10.95265;1989;0
1990;60.64965;10.95301;1990;0
1991;60.64972;10.9535;1991;0
1992;60.64982;10.95414;1992;0
1993;60.65011;10.9555;1993;0
1994;60.65036;10.95676;1994;0
1995;60.65046;10.95753;1995;0
1996;60.65048;10.95793;1996;0
1997;60.65049;10.9587;1997;0
1998;60.6504;10.96097;1998;0
1999;60.65023;10.9652;1999;0
2000;60.65022;10.96615;2000;0
2001;60.65026;10.9669;2001;0
2002;60.65036;10.96796;2002;0
2003;60.65043;10.96889;2003;0
2004;60.65043;10.96963;2004;0
2005;60.65041;10.96999;2005;0
2006;60.65031;10.9707;2006;0
2007;60.65016;10.97137;2007;0
2008;60.64996;10.97198;2008;0
2009;60.64976;10.97244;2009;0
2010;60.64958;10.97276;2010;0
2011;60.64891;10.9737;2011;0
2012;60.64877;10.97392;2012;0
2013;60.64852;10.97444;2013;0
2014;60.64832;10.97503;2014;0
2015;60.64817;10.97564;2015;0
2016;60.64809;10.97619;2016;0
2017;60.64806;10.97659;2017;0
2018;60.64805;10.97712;2018;0
2019;60.64807;10.97767;2019;0
2020;60.6481;10.97805;2020;0
2021;60.64821;10.97878;2021;0
2022;60.64859;10.9803;2022;0
2023;60.64873;10.9809;2023;0
2024;60.6489;10.98179;2024;0
2025;60.64899;10.98248;2025;0
2026;60.64901;10.98291;2026;0
2027;60.64901;10.98366;2027;0
2028;60.64895;10.98439;2028;0
2029;60.64889;10.98474;2029;0
2030;60.64875;10.98542;2030;0
2031;60.64855;10.98603;2031;0
2032;60.6481;10.98701;2032;0
2033;60.64779;10.98777;2033;0
2034;60.64755;10.98852;2034;0
2035;60.64733;10.98945;2035;0
2036;60.64705;10.99102;2036;0
2037;60.64668;10.99325;2037;0
2038;60.64653;10.99417;2038;0
2039;60.64643;10.995;2039;0
2040;60.64641;10.99593;2040;0
2041;60.64644;10.99816;2041;0
2042;60.6464;10.99908;2042;0
2043;60.64627;11.00027;2043;0
2044;60.64621;11.00082;2044;0
2045;60.6461;11.00196;2045;0
2046;60.64591;11.00375;2046;0
2047;60.64571;11.00591;2047;0
2048;60.64571;11.00591;2048;0
2049;60.64536;11.00943;2049;0
2050;60.64524;11.01103;2050;0
2051;60.645;11.01427;2051;0
2052;60.64476;11.01748;2052;0
2053;60.6445;11.02091;2053;0
2054;60.64437;11.02296;2054;0
2055;60.64419;11.0254;2055;0
2056;60.64411;11.02616;2056;0
2057;60.64398;11.02707;2057;0
2058;60.64372;11.0284;2058;0
2059;60.64346;11.02946;2059;0
2060;60.64315;11.03045;2060;0
2061;60.64259;11.03211;2061;0
2062;60.64217;11.0334;2062;0
2063;60.64204;11.0339;2063;0
2064;60.64185;11.03492;2064;0
2065;60.64169;11.03648;2065;0
2066;60.64147;11.03907;2066;0
2067;60.6414;11.03985;2067;0
2068;60.64134;11.04053;2068;0
2069;60.6412;11.04227;2069;0
2070;60.64081;11.04709;2070;0
2071;60.64081;11.04709;2071;0
2072;60.64071;11.04846;2072;0
2073;60.6407;11.04939;2073;0
2074;60.64074;11.05015;2074;0
2075;60.64083;11.05165;2075;0
2076;60.64087;11.0524;2076;0
2077;60.6409;11.05311;2077;0
2078;60.64096;11.05578;2078;0
2079;60.64096;11.05656;2079;0
2080;60.64095;11.05731;2080;0
2081;60.64088;11.05874;2081;0
2082;60.64082;11.05964;2082;0
2083;60.64068;11.06064;2083;0
2084;60.64027;11.06236;2084;0
2085;60.63938;11.06561;2085;0
2086;60.63932;11.06582;2086;0
2087;60.63893;11.06734;2087;0
2088;60.6384;11.06975;2088;0
2089;60.63819;11.07063;2089;0
2090;60.63801;11.07124;2090;0
2091;60.63786;11.07163;2091;0
2092;60.6373;11.07285;2092;0
2093;60.63697;11.07346;2093;0
2094;60.63634;11.07463;2094;0
2095;60.63591;11.07531;2095;0
2096;60.63504;11.0768;2096;0
2097;60.63457;11.07772;2097;0
2098;60.63423;11.07855;2098;0
2099;60.63381;11.07962;2099;0
2100;60.63339;11.0809;2100;0
2101;60.63303;11.08231;2101;0
2102;60.63294;11.08262;2102;0
2103;60.63277;11.08307;2103;0
2104;60.63252;11.08356;2104;0
2105;60.63188;11.08462;2105;0
2106;60.63135;11.08539;2106;0
2107;60.63108;11.08585;2107;0
2108;60.63108;11.08585;2108;0
2109;60.63087;11.08626;2109;0
2110;60.63064;11.08678;2110;0
2111;60.63044;11.08735;2111;0
2112;60.63033;11.08788;2112;0
2113;60.63015;11.08933;2113;0
2114;60.63006;11.08998;2114;0
2115;60.62997;11.09063;2115;0
2116;60.62972;11.09179;2116;0
2117;60.62909;11.09426;2117;0
2118;60.62882;11.09525;2118;0
2119;60.62857;11.09607;2119;0
2120;60.62825;11.09691;2120;0
2121;60.62759;11.09837;2121;0
2122;60.62723;11.09911;2122;0
2123;60.62547;11.10275;2123;0
2124;60.62479;11.1042;2124;0
2125;60.62445;11.10489;2125;0
2126;60.62412;11.10547;2126;0
2127;60.62369;11.10614;2127;0
2128;60.62357;11.10637;2128;0
2129;60.62338;11.10685;2129;0
2130;60.62285;11.10848;2130;0
2131;60.62272;11.10884;2131;0
2132;60.62195;11.11095;2132;0
2133;60.62171;11.11152;2133;0
2134;60.62149;11.11192;2134;0
2135;60.62117;11.11247;2135;0
2136;60.62081;11.11294;2136;0
2137;60.62065;11.1132;2137;0
2138;60.62054;11.11344;2138;0
2139;60.62036;11.11392;2139;0
2140;60.62013;11.11432;2140;0
2141;60.61999;11.11447;2141;0
2142;60.6198;11.11458;2142;0
2143;60.61944;11.11483;2143;0
2144;60.61919;11.11492;2144;0
2145;60.61902;11.11494;2145;0
2146;60.61874;11.11487;2146;0
2147;60.61846;11.11484;2147;0
2148;60.61833;11.11486;2148;0
2149;60.6182;11.11491;2149;0
2150;60.6179;11.11504;2150;0
2151;60.61772;11.11515;2151;0
2152;60.61735;11.11539;2152;0
2153;60.61735;11.11539;2153;0
2154;60.6168;11.11579;2154;0
2155;60.61642;11.11612;2155;0
2156;60.61618;11.11644;2156;0
2157;60.61603;11.11676;2157;0
2158;60.61586;11.11727;2158;0
2159;60.61578;11.11768;2159;0
2160;60.61565;11.11833;2160;0
2161;60.61551;11.11883;2161;0
2162;60.6154;11.119;2162;0
2163;60.61522;11.11916;2163;0
2164;60.61504;11.11921;2164;0
2165;60.61487;11.11921;2165;0
2166;60.61457;11.11917;2166;0
2167;60.61406;11.11918;2167;0
2168;60.61379;11.1192;2168;0
2169;60.6134;11.11921;2169;0
2170;60.61307;11.11926;2170;0
2171;60.61269;11.11942;2171;0
2172;60.61245;11.11959;2172;0
2173;60.61222;11.11989;2173;0
2174;60.61207;11.12021;2174;0
2175;60.61185;11.12085;2175;0
2176;60.61175;11.12112;2176;0
2177;60.61163;11.12134;2177;0
2178;60.61153;11.12145;2178;0
2179;60.61144;11.12151;2179;0
2180;60.61126;11.12158;2180;0
2181;60.61103;11.12163;2181;0
2182;60.61084;11.12159;2182;0
2183;60.61071;11.12152;2183;0
2184;60.61048;11.12131;2184;0
2185;60.61023;11.12109;2185;0
2186;60.61009;11.12106;2186;0
2187;60.60999;11.12107;2187;0
2188;60.60949;11.12124;2188;0
2189;60.60907;11.1214;2189;0
2190;60.60879;11.1215;2190;0
2191;60.60861;11.12152;2191;0
2192;60.60847;11.12153;2192;0
2193;60.60826;11.12149;2193;0
2194;60.60808;11.12148;2194;0
2195;60.60796;11.12153;2195;0
2196;60.60783;11.12166;2196;0
2197;60.6077;11.12183;2197;0
2198;60.60749;11.12224;2198;0
2199;60.6072;11.12283;2199;0
2200;60.60708;11.12304;2200;0
2201;60.60691;11.12326;2201;0
2202;60.60679;11.1234;2202;0
2203;60.60658;11.12356;2203;0
2204;60.60636;11.12371;2204;0
2205;60.60583;11.1242;2205;0
2206;60.60555;11.12443;2206;0
2207;60.60533;11.12457;2207;0
2208;60.605;11.12464;2208;0
2209;60.60486;11.12463;2209;0
2210;60.6045;11.12459;2210;0
2211;60.60432;11.12458;2211;0
2212;60.60415;11.1246;2212;0
2213;60.604;11.12465;2213;0
2214;60.60383;11.12475;2214;0
2215;60.60367;11.12486;2215;0
2216;60.60347;11.12503;2216;0
2217;60.60292;11.1255;2217;0
2218;60.60247;11.12598;2218;0
2219;60.60217;11.12639;2219;0
2220;60.60213;11.12645;2220;0
2221;60.60213;11.12645;2221;0
2222;60.60151;11.12736;2222;0
2223;60.60136;11.12754;2223;0
2224;60.60115;11.12774;2224;0
2225;60.60085;11.12797;2225;0
2226;60.60048;11.12832;2226;0
2227;60.59987;11.12924;2227;0
2228;60.59956;11.12963;2228;0
2229;60.59878;11.13047;2229;0
2230;60.59801;11.13129;2230;0
2231;60.59735;11.13187;2231;0
2232;60.59699;11.13217;2232;0
2233;60.59683;11.13235;2233;0
2234;60.59652;11.13283;2234;0
2235;60.59595;11.134;2235;0
2236;60.5957;11.1345;2236;0
2237;60.59547;11.13485;2237;0
2238;60.5951;11.13526;2238;0
2239;60.59478;11.13552;2239;0
2240;60.59451;11.13577;2240;0
2241;60.59429;11.13603;2241;0
2242;60.59372;11.13683;2242;0
2243;60.59301;11.13803;2243;0
2244;60.59265;11.13862;2244;0
2245;60.59247;11.13887;2245;0
2246;60.59212;11.13924;2246;0
2247;60.59162;11.13973;2247;0
2248;60.59085;11.14051;2248;0
2249;60.58997;11.14142;2249;0
2250;60.5897;11.14181;2250;0
2251;60.58951;11.14221;2251;0
2252;60.58922;11.14307;2252;0
2253;60.58872;11.14468;2253;0
2254;60.58832;11.14592;2254;0
2255;60.58815;11.14635;2255;0
2256;60.58805;11.14656;2256;0
2257;60.58792;11.14676;2257;0
2258;60.58772;11.14699;2258;0
2259;60.58756;11.14712;2259;0
2260;60.58733;11.14725;2260;0
2261;60.5868;11.14745;2261;0
2262;60.58671;11.14749;2262;0
2263;60.58643;11.14765;2263;0
2264;60.58615;11.14789;2264;0
2265;60.58595;11.14812;2265;0
2266;60.58573;11.14841;2266;0
2267;60.58515;11.14932;2267;0
2268;60.58433;11.15058;2268;0
2269;60.58429;11.15066;2269;0
2270;60.58429;11.15066;2270;0
2271;60.58385;11.15164;2271;0
2272;60.58364;11.15217;2272;0
2273;60.58339;11.15276;2273;0
2274;60.58319;11.15315;2274;0
2275;60.58299;11.15344;2275;0
2276;60.58275;11.15371;2276;0
2277;60.58218;11.15412;2277;0
2278;60.58189;11.15436;2278;0
2279;60.58161;11.1547;2279;0
2280;60.58135;11.155;2280;0
2281;60.5811;11.15523;2281;0
2282;60.58084;11.15537;2282;0
2283;60.58051;11.1555;2283;0
2284;60.5802;11.15567;2284;0
2285;60.57994;11.15589;2285;0
2286;60.57981;11.15606;2286;0
2287;60.57952;11.15651;2287;0
2288;60.57916;11.15724;2288;0
2289;60.57882;11.15774;2289;0
2290;60.57849;11.15817;2290;0
2291;60.57814;11.15854;2291;0
2292;60.57778;11.15878;2292;0
2293;60.57752;11.15894;2293;0
2294;60.57725;11.15914;2294;0
2295;60.57709;11.15931;2295;0
2296;60.57676;11.1598;2296;0
2297;60.57676;11.1598;2297;0
2298;60.57659;11.16004;2298;0
2299;60.57637;11.1603;2299;0
2300;60.57542;11.1611;2300;0
2301;60.5742;11.1622;2301;0
2302;60.57368;11.16257;2302;0
2303;60.57309;11.16295;2303;0
2304;60.57266;11.16318;2304;0
2305;60.57239;11.16337;2305;0
2306;60.57157;11.16422;2306;0
2307;60.57042;11.16539;2307;0
2308;60.56995;11.16586;2308;0
2309;60.56959;11.16628;2309;0
2310;60.56894;11.16727;2310;0
2311;60.56857;11.16784;2311;0
2312;60.56819;11.16842;2312;0
2313;60.568;11.1687;2313;0
2314;60.56777;11.16897;2314;0
2315;60.5673;11.16945;2315;0
2316;60.56695;11.16978;2316;0
2317;60.56638;11.17032;2317;0
2318;60.56601;11.17073;2318;0
2319;60.56554;11.1713;2319;0
2320;60.56554;11.1713;2320;0
2321;60.56525;11.17168;2321;0
2322;60.56265;11.17531;2322;0
2323;60.56247;11.17556;2323;0
2324;60.56137;11.17708;2324;0
2325;60.56097;11.17781;2325;0
2326;60.56065;11.17856;2326;0
2327;60.55991;11.18048;2327;0
2328;60.55977;11.18084;2328;0
2329;60.55945;11.18159;2329;0
2330;60.55909;11.18222;2330;0
2331;60.55878;11.18263;2331;0
2332;60.55807;11.18347;2332;0
2333;60.55754;11.18408;2333;0
2334;60.55649;11.1853;2334;0
2335;60.55605;11.18581;2335;0
2336;60.55576;11.18616;2336;0
2337;60.55533;11.18677;2337;0
2338;60.55437;11.18822;2338;0
2339;60.55436;11.18823;2339;0
2340;60.55436;11.18823;2340;0
2341;60.55415;11.18851;2341;0
2342;60.55392;11.18875;2342;0
2343;60.55359;11.18902;2343;0
2344;60.55274;11.18941;2344;0
2345;60.55198;11.18975;2345;0
2346;60.55109;11.19012;2346;0
2347;60.55076;11.19022;2347;0
2348;60.55061;11.19023;2348;0
2349;60.55035;11.19024;2349;0
2350;60.54984;11.19024;2350;0
2351;60.54882;11.19023;2351;0
2352;60.54856;11.19023;2352;0
2353;60.54791;11.19033;2353;0
2354;60.54738;11.19044;2354;0
2355;60.54693;11.19053;2355;0
2356;60.54635;11.19061;2356;0
2357;60.54578;11.19066;2357;0
2358;60.54421;11.1907;2358;0
2359;60.54393;11.19068;2359;0
2360;60.54379;11.19063;2360;0
2361;60.54352;11.19048;2361;0
2362;60.54332;11.1903;2362;0
2363;60.5431;11.19004;2363;0
2364;60.54291;11.18975;2364;0
2365;60.54272;11.18937;2365;0
2366;60.54237;11.18855;2366;0
2367;60.54212;11.18808;2367;0
2368;60.54192;11.1878;2368;0
2369;60.54158;11.18739;2369;0
2370;60.54137;11.18719;2370;0
2371;60.54118;11.18703;2371;0
2372;60.541;11.18691;2372;0
2373;60.54076;11.18684;2373;0
2374;60.5405;11.18681;2374;0
2375;60.54024;11.18676;2375;0
2376;60.54009;11.18671;2376;0
2377;60.53981;11.18659;2377;0
2378;60.53957;11.18644;2378;0
2379;60.53908;11.18617;2379;0
2380;60.53888;11.1861;2380;0
2381;60.53888;11.1861;2381;0
2382;60.53858;11.18602;2382;0
2383;60.53807;11.18593;2383;0
2384;60.5377;11.18585;2384;0
2385;60.53736;11.18582;2385;0
2386;60.53712;11.18581;2386;0
2387;60.53688;11.18583;2387;0
2388;60.53661;11.18591;2388;0
2389;60.53636;11.18602;2389;0
2390;60.53594;11.18624;2390;0
2391;60.53564;11.18638;2391;0
2392;60.53501;11.1866;2392;0
2393;60.53434;11.18668;2393;0
2394;60.53344;11.18654;2394;0
2395;60.53318;11.18656;2395;0
2396;60.53267;11.18679;2396;0
2397;60.53224;11.18704;2397;0
2398;60.53201;11.18723;2398;0
2399;60.53174;11.18751;2399;0
2400;60.53135;11.18804;2400;0
2401;60.53107;11.18831;2401;0
2402;60.53089;11.18843;2402;0
2403;60.53068;11.18851;2403;0
2404;60.53039;11.18855;2404;0
2405;60.52979;11.18853;2405;0
2406;60.52954;11.1885;2406;0
2407;60.52913;11.18841;2407;0
2408;60.52873;11.18825;2408;0
2409;60.52843;11.18804;2409;0
2410;60.5281;11.1877;2410;0
2411;60.52779;11.18732;2411;0
2412;60.52743;11.18688;2412;0
2413;60.52722;11.18669;2413;0
2414;60.52695;11.18653;2414;0
2415;60.52674;11.18648;2415;0
2416;60.52648;11.18646;2416;0
2417;60.52612;11.18638;2417;0
2418;60.52582;11.18615;2418;0
2419;60.52571;11.18605;2419;0
2420;60.52501;11.18512;2420;0
2421;60.52474;11.1848;2421;0
2422;60.52353;11.18362;2422;0
2423;60.52335;11.18345;2423;0
2424;60.52335;11.18345;2424;0
2425;60.52317;11.18329;2425;0
2426;60.52296;11.18316;2426;0
2427;60.5227;11.18308;2427;0
2428;60.52242;11.18306;2428;0
2429;60.52224;11.18309;2429;0
2430;60.52204;11.18319;2430;0
2431;60.52179;11.18336;2431;0
2432;60.52147;11.18364;2432;0
2433;60.52123;11.18383;2433;0
2434;60.5211;11.18391;2434;0
2435;60.52096;11.18396;2435;0
2436;60.52089;11.18396;2436;0
2437;60.52075;11.18396;2437;0
2438;60.5206;11.18392;2438;0
2439;60.52046;11.18386;2439;0
2440;60.52032;11.18375;2440;0
